site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,NA_NA_total_abundance,NA_NA_total_biomass,NA_NA_total_taxa,predator_engulfer_total_abundance,predator_engulfer_total_biomass,predator_engulfer_total_taxa,predator_piercer_total_abundance,predator_piercer_total_biomass,predator_piercer_total_taxa,prey_filter.feeder_total_abundance,prey_filter.feeder_total_biomass,prey_filter.feeder_total_taxa,prey_gatherer_total_abundance,prey_gatherer_total_biomass,prey_gatherer_total_taxa,prey_piercer_total_abundance,prey_piercer_total_biomass,prey_piercer_total_taxa,prey_scraper_total_abundance,prey_scraper_total_biomass,prey_scraper_total_taxa,prey_shredder_total_abundance,prey_shredder_total_biomass,prey_shredder_total_taxa,predator_biomass,prey_biomass,predator_abundance,prey_abundance,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,Lepidoptera_bio,Odonata_bio,ord_NA_bio,Podocopida_bio,Trichoptera_bio,Hirudinea_bio,Neoptera_bio,Oligochaeta_bio,Palaeoptera_bio,Podocopa_bio,subclass_NA_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,family_NA_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Hermetiinae_bio,Limoniinae_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,subfamily_NA_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,Aelosoma_bio,Anopheles_bio,Atrichopogon_bio,Aulophorus_bio,Bezzia_bio,Bromeliagrion_bio,Candonopsis_bio,Cheilotrichia_bio,Chironomus_bio,Contacyphon_bio,Copelatus_bio,Corethrella_bio,Corynoneura_bio,Culex_bio,Culicoides_bio,Dero_bio,Elpidium_bio,Eristalis_bio,Forcipomyia_bio,genus_NA_bio,Haemagogus_bio,Harnischia_bio,Hermetia_bio,Larsia_bio,Leptagrion_bio,Limnophyes_bio,Mecistogaster_bio,Monopelopia_bio,Pericoma_bio,Phylloicus_bio,Polypedilum_bio,Pristina_bio,Sphaeromias_bio,Stenochironomus_bio,Stibasoma_bio,Stilobezzia_bio,Tanytarsus_bio,Tipula_bio,Toxorhynchites_bio,Trentepohlia_bio,Wyeomyia_bio,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp
puertorico_10,puertorico,mu0.2k2,0.2,2,1.98,0.52,a,234,18,93.5,1029.78,99.44,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,0.266,NA,0.411,NA,NA,NA,157,NA,NA,5.125,NA,25345747.480824187,NA,NA,NA,NA,NA,0.2022,NA,0.1905,NA,0,221.85,1.7290721156013,0.506520435837349,46.3216911761018,0.23984962406015045,0.5364963503649635,0.38817298721255694,2,12.180747126436781,55,0,55,-10,472,12.959040298918818,106.32410563430439,0.22146812957157785,0.02528735632183908,0.4574712643678161,7.5,0,27,1.5,5,43,0,0,0,2,0.48,1,0,0,0,0,0,0,2,0.585,1,0,0,0,5,0.136,3,4,3.8348,1,0.48,4.5558,2,11,0.076,3.8348,0,0.585,0,0,0.48,0.06,0,0,3.9108,0.585,0,0.06,0.48,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0,0.48,0,0,0.04,3.8348,0,0,0,0,0,0,0,0,0,0.076,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,3.8348,0,0,0,0,0,1.141,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.04,0,0,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8348,0,6.977150145299682,4.460277629024956,4.716994601961238,24.83823529411765,21.704452614379086,19.764705882352942,1.7330009699134064,0.9680788444614725,0.9323001095641035
puertorico_17,puertorico,mu0.4k0.5,0.4,0.5,3.96,0.13,b,320,26,88.5,1190.84,111.8,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,0.261,NA,0.458,NA,NA,NA,NA,NA,NA,3.78,NA,NA,NA,NA,NA,NA,NA,0.1853,NA,0.2055,NA,5,386.40000000000003,-0.925627189932653,0.493812085150288,43.413882797457,0.29003831417624526,0.5513100436681224,0.42067417892218384,2,18.450819672131146,56,0,56,11,602,16.110226572629774,92.00203908671702,0.32338017174082745,0.0819672131147541,0.360655737704918,9.5,3,22,5,7,15,0,0,0,1,0.22,1,0,0,0,9,0.25880000000000003,2,14,3.6725,1,0,0,0,14,0.7874,3,10,15.5811,1,0.22,20.299799999999998,1,47,0.6474,15.8399,0,3.6725,0,0,0.22,0.13999999999999999,0,0,16.487299999999998,3.6725,0,0.13999999999999999,0.22,0,0,0,0.02,0,0,0,0,0,0.25880000000000003,0,0,0,0,0,0,3.6725,0,0.22,0,0,0.12,15.5811,0,0,0,0,0,0,0,0,0,0.6474,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.25880000000000003,0,0,0,0,15.5811,0,0,0,0,0,4.5399,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.07,0,0,0.12,0,0,4.5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5811,0.1888,6.897341717820998,4.256478411640619,4.575004544534093,25.279411764705884,22.01825335397317,19.941176470588236,1.7436074136668085,0.9372022006322045,0.9123097297629751
puertorico_28,puertorico,mu0.4k1,0.4,1,3.96,0.26,a,438,25,101,985.12,134.7,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.368,NA,NA,NA,137.2,NA,NA,3.44,NA,16654162.280042112,NA,NA,NA,NA,NA,0.2573,NA,0.1311,NA,78,141.9,0.661355677704588,0.895376517572452,45.1073516668372,0.1959375000000001,0.64375,0.41984375000000007,2,34.6,55.5,0,55.5,-14,466,14.393943578291612,41.56580255498644,0.6246588693957116,0.24166666666666667,0.09166666666666667,3.5,5,5.5,14.5,29,6,0,0,0,0,0,0,0,0,0,8,0.7796,2,0,0,0,0,0,0,39,3.5357,2,12,13.3154,1,0,17.6307,0,59,3.4757,14.095,0,0,0,0,0,0.06,0,0,17.5707,0,0,0.06,0,0,0,0,0.06,0,0,0,0,0,0.7796,0,0,0,0,0,0,0,0,0,0,0,0,13.3154,0,0,0,0,0,0,0,0,0,3.4757,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.7796,0,0,0,0,13.3154,0,0,0,0,0,3.4757,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.2581,0,0,0,0,0,3.4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3154,0.5215,7.266688517988229,4.444546185112044,4.100965335187709,25.191176470588236,22.011674406604744,20.08823529411765,1.8305643281343877,0.9783190351180352,0.8238115658627074
puertorico_6,puertorico,mu0.4k2,0.4,2,3.96,0.52,c,470,30,86,1054.48,57.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283,NA,0.441,NA,NA,NA,132.6,NA,NA,3.61,NA,33393092.94630772,NA,NA,NA,NA,NA,0.2095,NA,0.2169,NA,21,441.75,0.600975860292898,0.625308397221919,41.3151457242794,0.25971731448763247,0.5081632653061224,0.38394028989687745,2,17.557377049180328,61.5,0,61.5,26.5,671.5,15.224026978129903,86.7887106406166,0.2854353234909104,0.03278688524590164,0.30327868852459017,9,0,18.5,2,21,33,0,0,0,0,0,0,0,0,0,10,0.8659,1,5,1.2543,2,0,0,0,86,3.8714,3,14,11.3626,1,0,17.3542,0,115,2.4114,12.3778,0,1.105,0,0,0,1.4600000000000002,0,0,14.789200000000001,1.105,0,1.4600000000000002,0,0,0,0,1.36,0,0,0.1493,0,0,0.8659,0,0,0,0,0,0,1.105,0,0,0,0,0.1,11.3626,0,0,0,0,0,0,0,0,0,2.4114,0,0,0,0,0,0,0,1.36,0,0,0.1493,0,0,0.8659,0,0,0,0,11.3626,0,0,0,0,0,3.5164,0,0,0.1,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0.1,0,0,3.5164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,11.3626,0.8659,7.750761759290721,4.357877512294854,4.717741826544799,25.147058823529413,22.029003267973867,20.147058823529413,1.9490886188804608,0.9599969795977316,0.9504862209362316
puertorico_27,puertorico,mu0.6k0.5,0.6,0.5,5.94,0.13,c,376,24,72,1390.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,NA,0.436,NA,NA,NA,109.6,NA,NA,3.295,NA,44085212.061964214,NA,NA,NA,NA,NA,0.1951,NA,0.1894,NA,27,429.35,3.13592186129366,0.654108818543734,46.2995090501086,0.26098484848484854,0.5655963302752294,0.41329058938003893,2,25.59016393442623,47.5,0,47.5,32.5,546.5,12.624956555402417,49.3564651546027,0.5397814207650273,0.18032786885245902,0.12295081967213115,4.5,3.5,7.5,11,29,4,0,0,0,0,0,0,7,0.3654,1,13,0.6935,2,2,0.325,1,0,0,0,52,6.9432,3,9,2.8353,1,0.3654,10.797,7,76,6.6232,3.8942,0,0.325,0,0,0,0.32,0,0,10.5174,0.325,0,0.32,0,0,0,0,0.24,0,0,0.3654,0,0,0.6935,0,0,0,0,0,0,0.325,0,0,0,0,0.08,2.8353,0,0,0,0,0,0,0,0,0,6.6232,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.6935,0,0,0,0,2.8353,0,0,0,0,0,6.9482,0,0.3654,0.08,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.4328,0,0,0.08,0,0,6.9482,0,0,0,0,0,0,0,0.3654,0,0,0,0,0,0,0,0,0,0,0,2.8353,0.2607,7.4820681252794365,4.4318920103306105,4.299041248607467,25.279411764705884,22.232036893704844,20.33823529411765,1.8914228099051988,0.9852998668258587,0.8743491245329599
puertorico_1,puertorico,mu0.6k1,0.6,1,5.94,0.26,a,390,29,87.5,1499.06,169.8,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,0.254,NA,0.422,NA,NA,NA,138,NA,NA,3.24,NA,43265784.328470446,NA,NA,NA,NA,NA,0.1982,NA,0.1953,NA,46,533.65,3.66323893335575,0.604769866530157,47.8450918682431,0.2196850393700788,0.5372037914691943,0.3784444154196365,2,48.266666666666666,64,8,56,-3.5,428.5,13.303301115210733,27.53080746723645,0.7541666666666667,0.44166666666666665,0.016666666666666666,0,7,2,26.5,36,4,0,0,0,4,0.52,1,3,0.4479,1,14,0.5734,2,5,1.1516000000000002,2,0,0,0,158,6.815,3,3,2.985,1,0.9679,11.525,7,180,4.315,4.7679,0,0.39,0,0,0.52,2.5,0,0,9.0829,0.39,0,2.5,0.52,0,0,0,2.24,0,0,1.2095,0,0,0.5734,0,0,0,0,0,0,0.39,0,0.52,0,0,0.26,2.985,0,0,0,0,0,0,0,0,0,4.315,0,0,0,0,0,0,0,2.24,0,0,0.7616,0,0,0.5734,0,0,0,0,2.985,0,0,0,0,0,5.2250000000000005,0,0.4479,0.26,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0.443,0,0,0.26,0,0,5.2250000000000005,0,0,0,0,0,0,0,0.4479,0,0,0,0,0,0,0,0,0.7616,0,0,2.985,0.1304,6.5900233603011475,3.963844725876051,4.3193421279068005,25.485294117647058,22.015114379084967,20,1.6794868357943953,0.8726449502109397,0.8638684255813601
puertorico_22,puertorico,mu0.6k2,0.6,2,5.94,0.52,a,284,21,70.5,830.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249,NA,0.393,NA,NA,NA,182.3,NA,NA,NA,NA,52974590.16393443,NA,NA,NA,NA,NA,0.1786,NA,0.097,NA,41,496.75,2.60759845894138,0.792714906994015,45.7998639486172,0.2827309236947791,0.7531806615776082,0.5179557926361936,2,40.20833333333333,57.5,11.5,46,-14,248,8.791329725344461,21.846591546085236,0.7008930378465897,0.18333333333333335,0.008333333333333333,0,3.5,1,11,64,33,0,0,0,3,0.255,2,0,0,0,17,0.9143,2,1,0.56,1,0,0,0,66,2.702,3,5,6.1516,1,0.255,10.3279,3,89,1.482,7.660900000000001,0,0,0,0,0.22,1.22,0,0,9.142900000000001,0,0,1.22,0.22,0,0,0,0.86,0,0,0,0,0,0.9493,0,0,0,0,0,0,0,0,0.22,0,0,0.36,6.1516,0,0,0,0,0,0,0,0,0,1.482,0.56,0,0,0,0,0,0,0.86,0,0,0,0,0,0.9493,0,0,0,0,6.1516,0,0,0,0,0,2.262,0,0,0.36,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.0428,0,0,0.36,0,0,2.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,6.1516,0.8715,9.569975611560958,4.395457371768635,4.576253520600698,25.88235294117647,21.855263157894733,19.83823529411765,2.4769348641687183,0.9606387755931186,0.9078479410721092
puertorico_7,puertorico,mu0.8k0.5,0.8,0.5,7.92,0.13,a,232,21,104.5,1359.84,128.1,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,0.292,NA,0.417,NA,NA,NA,NA,NA,NA,4.935,NA,NA,NA,NA,NA,NA,NA,0.2278,NA,0.286,NA,0,109.25,1.87197101680896,0.58961166167359,43.2836899067936,0.21986301369863007,0.3141486810551559,0.267005847376893,2,11.891666666666666,49,0,49,-44,213,17.300664296074046,149.53688023578133,0.23342387367811096,0.10833333333333334,0.6583333333333333,38.5,5,39.5,6.5,4,44,0,0,0,3,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.155,2,2,4.6336,1,0.78,4.788600000000001,3,7,0.115,4.6336,0,0,0,0,0.78,0.04,0,0,4.748600000000001,0,0,0.04,0.78,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,4.6336,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,4.6336,0,0,0,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6336,0,9.127992796057958,4.662382426867557,4.929049801176935,26.235294117647058,22.27716503267974,20.25,2.394755757083441,1.0386466276879445,0.9981325847383292
puertorico_9,puertorico,mu0.8k1,0.8,1,7.92,0.26,c,466,19,80.5,1018.53,148.4,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,0.228,NA,0.355,NA,NA,NA,180.2,NA,NA,2.71,NA,45271969.4690931,NA,NA,NA,NA,NA,0.1103,NA,0.0812,NA,59,563.4,1.23697660369603,0.546045131755368,48.2782615363821,0.5162280701754386,0.7712676056338028,0.6437478379046206,2,35.613934426229505,61.5,0,61.5,43.5,670.5,15.761706626393387,44.95997568910174,0.5808970730516398,0.18237704918032788,0.0994535519125683,4,3,6,11,7,4,0,0,0,0,0,0,1,0.0873,1,11,0.8864,2,2,0.5241,2,0,0,0,61,3.7819000000000003,2,17,19.1233,1,0.0873,24.3157,1,91,3.1219,20.3286,0,0.2925,0,0,0,0.66,0,0,23.4505,0.2925,0,0.66,0,0,0,0,0.66,0,0,0.3189,0,0,0.8864,0,0,0,0,0,0,0.2925,0,0,0,0,0,19.1233,0,0,0,0,0,0,0,0,0,3.1219,0,0,0,0,0,0,0,0.66,0,0,0.2316,0,0,0.8864,0,0,0,0,19.1233,0,0,0,0,0,3.4144,0,0.0873,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.0428,0,0,0,0,0,3.4144,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.2316,0,0,19.1233,0.8436,6.899485472611734,4.084791390177752,4.480542789557294,25.735294117647058,22.19607843137255,20.264705882352942,1.7756028789809608,0.9066635007218069,0.9079688182367576
puertorico_30,puertorico,mu0.8k2,0.8,2,7.92,0.52,c,350,19,54.5,762.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,NA,0.394,NA,NA,NA,154.6,NA,NA,NA,NA,48764426.98150098,NA,NA,NA,NA,NA,0.1894,NA,0.1053,NA,117,385.6667,3.99935325028082,0.454678171808952,48.1661188162142,0.3377622377622377,0.7327411167512691,0.5352516772567534,2,45.650000000000006,72.5,7.5,65,56,564,15.83693066806824,35.386048580731796,0.6371587574945784,0.18333333333333332,0.008333333333333333,0,3,1,11,64,4,0,0,0,0,0,0,1,0.0873,1,9,0.7972999999999999,2,4,0.3859,1,0,0,0,76,9.6176,3,12,15.5932,1,0.0873,26.394,1,101,8.9376,16.863699999999998,0,0,0,0,0,0.68,0,0,25.801299999999998,0,0,0.68,0,0,0,0,0.22,0,0,0.4732,0,0,0.7972999999999999,0,0,0,0,0,0,0,0,0,0,0,0.46,15.5932,0,0,0,0,0,0,0,0,0,8.9376,0,0,0,0,0,0,0,0.22,0,0,0.3859,0,0,0.7972999999999999,0,0,0,0,15.5932,0,0,0,0,0,8.9376,0,0.0873,0.46,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.2758,0,0,0.46,0,0,8.9376,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.3859,0,0,15.5932,0.5215,8.258389428446044,3.7792546410582997,4.264512197308775,24.529411764705884,21.506740196078432,19.823529411764707,2.025734348036471,0.812794477000645,0.8453768297017984
puertorico_19,puertorico,mu1k0.5,1,0.5,9.9,0.13,a,490,25,84.5,1214.48,2265,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,0.268,NA,0.409,NA,NA,NA,147.2,NA,NA,NA,NA,18434298.39073545,NA,NA,NA,NA,NA,0.1847,NA,0.1676,NA,5,575.75,1.64454037122493,0.612738196737062,45.503160413449,0.31082089552238806,0.5902200488997554,0.4505204722110717,2,47.93333333333333,73,0,73,-19.5,499.5,16.819834315034402,35.32120932580008,0.65662100456621,0.18333333333333332,0.058333333333333334,2.5,9,3.5,11,18,15,0,0,0,0,0,0,0,0,0,1,0.0802,1,2,0.5525,1,0,0,0,49,4.7326,3,2,0.6682,1,0,6.033499999999999,0,54,4.2726,0.7484,0,0.5525,0,0,0,0.45999999999999996,0,0,5.021,0.5525,0,0.45999999999999996,0,0,0,0,0.42,0,0,0,0,0,0.0802,0,0,0,0,0,0,0.5525,0,0,0,0,0.04,0.6682,0,0,0,0,0,0,0,0,0,4.2726,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.0802,0,0,0,0,0.6682,0,0,0,0,0,4.8251,0,0,0.04,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.0802,0,0,0.04,0,0,4.8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0,11.776330692780698,4.942584576541013,4.426067445947686,26.279411764705884,21.99074432404541,19.86764705882353,3.094750433529281,1.0869111372268367,0.8793554587463711
puertorico_11,puertorico,mu1k1,1,1,9.9,0.26,b,320,22,73,821.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312,NA,0.397,NA,NA,NA,136.5,NA,NA,3.57,NA,21282516.16784479,NA,NA,NA,NA,NA,0.2204,NA,0.1564,NA,85,300.9,-0.0531388283337389,0.608001716630927,44.6538446838703,0.29358974358974355,0.6060453400503778,0.4498175418200607,2,35.278688524590166,51,0,51,43,418,11.241719852176065,31.869094523182582,0.6968774395003903,0.39344262295081966,0.03278688524590164,0,10,2,24,37,4,0,0,0,0,0,0,0,0,0,21,1.1499000000000001,2,2,0.087,1,0,0,0,42,5.232200000000001,3,4,5.6456,1,0,12.114700000000001,0,69,4.8722,6.8825,0,0,0,0,0,0.36,0,0,11.7547,0,0,0.36,0,0,0,0,0.32,0,0,0.087,0,0,1.1499000000000001,0,0,0,0,0,0,0,0,0,0,0,0.04,5.6456,0,0,0,0,0,0,0,0,0,4.8722,0,0,0,0,0,0,0,0.32,0,0,0.087,0,0,1.1499000000000001,0,0,0,0,5.6456,0,0,0,0,0,4.8722,0,0,0.04,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.4144,0,0,0.04,0,0,4.8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,5.6456,0.7355,6.27155993435599,4.109978037478133,4.658388669035331,24.735294117647058,21.778594771241828,19.83823529411765,1.551288795527467,0.8950954619694003,0.9241421050777443
puertorico_16,puertorico,mu1k2,1,2,9.9,0.52,a,274,23,112,1464.25,-9.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,NA,0.432,NA,NA,NA,138.9,NA,NA,4.365,NA,22655764.024665367,NA,NA,NA,NA,NA,0.1677,NA,0.1902,NA,0,343.9,1.49660981856629,1.08491531951147,45.2035157879406,0.34235294117647064,0.5597222222222222,0.45103758169934643,2,14.508333333333333,38,0,38,12,392,9.600066599985608,65.78560640979592,0.38780764635603343,0.09166666666666667,0.19166666666666665,4.5,3,11.5,5.5,21,18,0,0,0,3,0.78,1,0,0,0,0,0,0,2,0.6123000000000001,2,0,0,0,5,0.1921,1,13,10.4546,1,0.78,11.258999999999999,3,20,0.1921,11.066899999999999,0,0,0,0,0.78,0,0,0,11.258999999999999,0,0,0,0.78,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,10.4546,0,0,0,0,0,0,0,0,0,0.1921,0.463,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0,0,0,10.4546,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,10.4546,0,13.356787823102877,4.458082293665791,4.769040904877998,26.63235294117647,21.87847222222222,19.823529411764707,3.5572268746528404,0.9753602962634775,0.9453922264375796
puertorico_2,puertorico,mu1.5k0.5,1.5,0.5,14.84,0.13,b,550,23,76.5,1470.49,151.6,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,0.318,NA,0.392,NA,NA,NA,109.4,NA,NA,3.81,NA,26323409.535268463,NA,NA,NA,NA,NA,0.228,NA,0.1851,NA,62,481.45,3.35027021310516,0.576087468805556,44.812887255981,0.2830188679245283,0.5278061224489796,0.40541249518675393,2,53.75,76,0,76,9.5,567.5,17.132995417791705,31.867898481370386,0.7072554112554112,0.2583333333333333,0.025,2,7,1.5,15.5,35,4,0,0,0,1,0.26,1,1,0.0873,1,15,0.9285000000000001,2,5,1.2572999999999999,2,0,0,0,70,9.1306,3,16,17.2421,1,0.3473,28.558500000000002,2,106,8.7106,18.345200000000002,0,1.17,0,0,0.26,0.42,0,0,27.0558,1.17,0,0.42,0.26,0,0,0,0.24,0,0,0.1746,0,0,0.9285000000000001,0,0,0,0,0,0,1.17,0,0.26,0,0,0.18,17.2421,0,0,0,0,0,0,0,0,0,8.7106,0,0,0,0,0,0,0,0.24,0,0,0.0873,0,0,0.9285000000000001,0,0,0,0,17.2421,0,0,0,0,0,10.1406,0,0.0873,0.18,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.3642,0,0,0.18,0,0,10.1406,0,0,0,0,0,0,0,0.0873,0,0,0,0,0,0,0,0,0.0873,0,0,17.2421,0.5643,5.94036135301099,3.4206393545011453,4.142967427397615,23.779411764705884,21.569723942208462,20,1.412582986443937,0.7378224658244386,0.8285934854795229
puertorico_13,puertorico,mu1.5k1,1.5,1,14.84,0.26,a,390,21,66.5,626.76,117.9,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,0.32,NA,0.449,NA,NA,NA,159.8,NA,NA,3.925,NA,15388287.712437961,NA,NA,NA,NA,NA,0.241,NA,0.1508,NA,206,543.75,7.73485128748402,0.627300115499774,47.3299428636858,0.24687500000000004,0.6641425389755011,0.4555087694877506,2,88.05833333333334,106.5,39,67.5,29.5,452.5,12.93929150441124,14.545550835114657,0.8319088319088319,0.2916666666666667,0,0,7,0,17.5,65,4,0,0,0,2,2.673,1,0,0,0,81,6.7824,2,0,0,0,0,0,0,38,3.4619999999999997,3,8,5.7362,1,2.673,15.980599999999999,2,127,3.022,15.191600000000001,0,0,0,0,0,0.44,0,0,18.2136,0,0,0.44,0,0,0,0,0.4,0,0,0,0,0,9.455400000000001,0,0,0,0,0,0,0,0,0,0,0,0.04,5.7362,0,0,0,0,0,0,0,0,0,3.022,0,0,0,0,0,0,0,0.4,0,0,0,0,0,9.455400000000001,0,0,0,0,5.7362,0,0,0,0,0,3.022,0,0,0.04,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,3.5174,0,0,0.04,0,0,3.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673,5.7362,3.265,9.567342872156154,4.204289347183381,4.500922847773366,26.441176470588236,22.49285130718954,20.426470588235293,2.5297180123730536,0.9456645513859676,0.9193796816995891
