predation,site,site_brom.id,functional_group,ord,family,total_biomass,mean_temp,sd_mean_temp
predator,cardoso,cardoso_DEC40,piercer,Diptera,Ceratopogonidae,0.0384615384615384,21.05512615492537,2.21622295223035
predator,cardoso,cardoso_DEC40,piercer,Diptera,Chironomidae,1.3400000000000007,21.05512615492537,2.21622295223035
predator,cardoso,cardoso_DEC40,piercer,Diptera,Empididae,0.025,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,filter.feeder,Diptera,Culicidae,2.25625,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,gatherer,Diptera,Ceratopogonidae,0.26948717948717954,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,gatherer,Diptera,Chironomidae,11.850000000000007,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,gatherer,Diptera,Ephydridae,0.5760000000000001,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,gatherer,Diptera,Psychodidae,0.028571428571428602,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,gatherer,Haplotaxida,Naididae,0.284810126582278,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,scraper,Coleoptera,Scirtidae,32.4,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,shredder,Diptera,Limoniidae,5.912982456140353,21.05512615492537,2.21622295223035
prey,cardoso,cardoso_DEC40,shredder,Trichoptera,Calamoceratidae,0.25,21.05512615492537,2.21622295223035
predator,cardoso,cardoso_DEC43,engulfer,Diptera,Corethrellidae,1.428571428571428,20.863850390597015,2.1835293906760582
predator,cardoso,cardoso_DEC43,engulfer,Odonata,Coenagrionidae,4.031564495738122,20.863850390597015,2.1835293906760582
predator,cardoso,cardoso_DEC43,engulfer,Odonata,NA,0.6706042677372979,20.863850390597015,2.1835293906760582
predator,cardoso,cardoso_DEC43,piercer,Diptera,Ceratopogonidae,0.0192307692307692,20.863850390597015,2.1835293906760582
predator,cardoso,cardoso_DEC43,piercer,Diptera,Chironomidae,1.3133333333333341,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,filter.feeder,Diptera,Culicidae,1.6625,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,gatherer,Diptera,Ceratopogonidae,0.03076923076923076,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,gatherer,Diptera,Chironomidae,4.061932136490963,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,gatherer,Diptera,Ephydridae,0.312,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,gatherer,Diptera,Psychodidae,0.057142857142857204,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,gatherer,Haplotaxida,Naididae,0.6265822784810116,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,scraper,Coleoptera,Scirtidae,6.3,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,shredder,Diptera,Limoniidae,0.537543859649123,20.863850390597015,2.1835293906760582
prey,cardoso,cardoso_DEC43,shredder,Trichoptera,Calamoceratidae,0.5,20.863850390597015,2.1835293906760582
NA,cardoso,cardoso_DEC43,NA,NA,NA,0.2278481012658224,20.863850390597015,2.1835293906760582
predator,cardoso,cardoso_DEC47,engulfer,Diptera,Corethrellidae,1.4999999999999993,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC47,engulfer,Odonata,Coenagrionidae,3.7915089243208673,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC47,engulfer,NA,NA,0.22666666666666702,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC47,piercer,Diptera,Ceratopogonidae,0.17307692307692282,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC47,piercer,Diptera,Chironomidae,2.3933333333333344,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC47,piercer,Diptera,Empididae,0.05,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,filter.feeder,Diptera,Culicidae,0.475,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Diptera,Ceratopogonidae,0.20102564102564113,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Diptera,Chironomidae,7.3874350649350715,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Diptera,Ephydridae,0.432,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Diptera,Stratiomyidae,0.2799999999999999,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Diptera,Syrphidae,13.2,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,gatherer,Haplotaxida,Naididae,0.5126582278481003,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,scraper,Coleoptera,Scirtidae,19.35,21.21002132164179,2.1412189990079855
prey,cardoso,cardoso_DEC47,scraper,Podocopida,Limnocytheridae,0.0936863543788188,21.21002132164179,2.1412189990079855
NA,cardoso,cardoso_DEC47,NA,NA,NA,0.34177215189873356,21.21002132164179,2.1412189990079855
predator,cardoso,cardoso_DEC48,engulfer,Diptera,Corethrellidae,1.428571428571428,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC48,engulfer,Odonata,Coenagrionidae,3.3113977814863564,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC48,engulfer,NA,NA,0.22666666666666702,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC48,piercer,Diptera,Ceratopogonidae,0.096153846153846,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC48,piercer,Diptera,Chironomidae,1.880000000000001,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC48,piercer,Diptera,Empididae,0.025,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,filter.feeder,Diptera,Culicidae,3.169117647058825,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,gatherer,Diptera,Ceratopogonidae,0.03435897435897437,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,gatherer,Diptera,Chironomidae,13.405250190985496,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,gatherer,Diptera,Ephydridae,0.432,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,gatherer,Haplotaxida,Naididae,0.569620253164556,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,scraper,Coleoptera,Scirtidae,15.299999999999999,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,shredder,Diptera,Limoniidae,1.075087719298246,21.10132373880597,2.1741368459794583
prey,cardoso,cardoso_DEC48,shredder,Trichoptera,Calamoceratidae,0.25,21.10132373880597,2.1741368459794583
predator,cardoso,cardoso_DEC49,engulfer,Coleoptera,Dytiscidae,0.16666666666666702,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC49,engulfer,Diptera,Corethrellidae,1.2142857142857135,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC49,engulfer,Odonata,Coenagrionidae,3.3113977814863564,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC49,piercer,Diptera,Ceratopogonidae,0.0192307692307692,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC49,piercer,Diptera,Chironomidae,0.746666666666667,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC49,piercer,Diptera,Empididae,0.05,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,filter.feeder,Diptera,Culicidae,3.3249999999999997,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,gatherer,Diptera,Chironomidae,2.614231601731604,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,gatherer,Diptera,Ephydridae,0.168,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,gatherer,Diptera,Psychodidae,0.057142857142857204,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,gatherer,Diptera,Stratiomyidae,0.0933333333333333,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,gatherer,Haplotaxida,Naididae,0.569620253164556,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,scraper,Coleoptera,Scirtidae,33.3,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,shredder,Diptera,Limoniidae,0.537543859649123,20.68563432791045,2.0852003359321674
prey,cardoso,cardoso_DEC49,shredder,Trichoptera,Calamoceratidae,0.5,20.68563432791045,2.0852003359321674
predator,cardoso,cardoso_DEC51,engulfer,Coleoptera,Dytiscidae,0.16666666666666702,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,engulfer,Diptera,Corethrellidae,1.5714285714285705,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,engulfer,Odonata,Coenagrionidae,3.7915089243208673,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,engulfer,NA,NA,0.22666666666666702,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,piercer,Diptera,Ceratopogonidae,0.0384615384615384,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,piercer,Diptera,Chironomidae,0.8866666666666672,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC51,piercer,Diptera,Empididae,0.05,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,filter.feeder,Diptera,Culicidae,6.690073529411765,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,gatherer,Diptera,Ceratopogonidae,0.0314102564102564,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,gatherer,Diptera,Chironomidae,19.69138018843902,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,gatherer,Diptera,Ephydridae,0.07200000000000001,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,gatherer,Diptera,Psychodidae,0.028571428571428602,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,scraper,Coleoptera,Scirtidae,21.15,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,scraper,Podocopida,Limnocytheridae,0.1405295315682282,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,shredder,Diptera,Limoniidae,2.687719298245615,20.82484213552239,1.9777056135168205
prey,cardoso,cardoso_DEC51,shredder,Trichoptera,Calamoceratidae,0.25,20.82484213552239,1.9777056135168205
predator,cardoso,cardoso_DEC53,engulfer,Diptera,Corethrellidae,0.5714285714285712,20.686878109402986,2.021675895856925
predator,cardoso,cardoso_DEC53,engulfer,Odonata,Coenagrionidae,3.4546379423888904,20.686878109402986,2.021675895856925
predator,cardoso,cardoso_DEC53,piercer,Diptera,Chironomidae,1.0266666666666673,20.686878109402986,2.021675895856925
predator,cardoso,cardoso_DEC53,piercer,Diptera,Empididae,0.1,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,filter.feeder,Diptera,Culicidae,0.475,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Diptera,Ceratopogonidae,0.12012820512820516,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Diptera,Chironomidae,9.850520117137773,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Diptera,Ephydridae,0.216,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Diptera,Stratiomyidae,0.1866666666666666,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Diptera,Syrphidae,13.2,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,gatherer,Haplotaxida,Naididae,1.0253164556962007,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,scraper,Coleoptera,Scirtidae,6.3,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,scraper,Podocopida,Limnocytheridae,0.23421588594704698,20.686878109402986,2.021675895856925
prey,cardoso,cardoso_DEC53,shredder,Diptera,Limoniidae,4.837894736842107,20.686878109402986,2.021675895856925
NA,cardoso,cardoso_DEC53,NA,NA,NA,0.17088607594936678,20.686878109402986,2.021675895856925
predator,cardoso,cardoso_DEC54,engulfer,Diptera,Corethrellidae,2.857142857142856,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,engulfer,Odonata,Coenagrionidae,4.271620067155378,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,engulfer,NA,NA,0.45333333333333403,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,piercer,Coleoptera,Lampyridae,0.1,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,piercer,Diptera,Ceratopogonidae,0.2115384615384612,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,piercer,Diptera,Chironomidae,1.5266666666666675,20.972325870746268,2.0501344321820696
predator,cardoso,cardoso_DEC54,piercer,Diptera,Empididae,0.025,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,filter.feeder,Diptera,Culicidae,1.74264705882353,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,gatherer,Diptera,Ceratopogonidae,0.12756410256410253,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,gatherer,Diptera,Chironomidae,6.968766233766237,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,gatherer,Diptera,Ephydridae,0.8160000000000001,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,gatherer,Haplotaxida,Naididae,1.0253164556962007,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,scraper,Coleoptera,Scirtidae,6.75,20.972325870746268,2.0501344321820696
prey,cardoso,cardoso_DEC54,shredder,Diptera,Limoniidae,6.450526315789476,20.972325870746268,2.0501344321820696
NA,cardoso,cardoso_DEC54,NA,Diptera,NA,0.0933333333333333,20.972325870746268,2.0501344321820696
prey,colombia,colombia_1,gatherer,Diptera,Chironomidae,4.921251034,14.307152804615384,0.6538980067228871
prey,colombia,colombia_1,gatherer,Diptera,Psychodidae,0.0286,14.307152804615384,0.6538980067228871
prey,colombia,colombia_1,gatherer,Diptera,Syrphidae,8.661999999999999,14.307152804615384,0.6538980067228871
prey,colombia,colombia_1,scraper,Coleoptera,Scirtidae,31.955098985999978,14.307152804615384,0.6538980067228871
prey,colombia,colombia_1,shredder,Coleoptera,Ptilodactylidae,0.168,14.307152804615384,0.6538980067228871
prey,colombia,colombia_1,shredder,Diptera,Limoniidae,0.4244967597667933,14.307152804615384,0.6538980067228871
NA,colombia,colombia_1,NA,Diptera,NA,0.425,14.307152804615384,0.6538980067228871
prey,colombia,colombia_10,gatherer,Diptera,Chironomidae,0.93436902,13.91025641,0.5664038321504542
prey,colombia,colombia_10,scraper,Coleoptera,Scirtidae,1.8783053120000002,13.91025641,0.5664038321504542
prey,colombia,colombia_10,shredder,Diptera,Limoniidae,0.3003643942374716,13.91025641,0.5664038321504542
predator,colombia,colombia_11,engulfer,Diptera,Culicidae,1.312387,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,filter.feeder,Diptera,Culicidae,0.687748985463834,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,gatherer,Diptera,Anisopodidae,1.686372279,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,gatherer,Diptera,Ceratopogonidae,0.0166,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,gatherer,Diptera,Chironomidae,2.6250186649999994,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,scraper,Coleoptera,Scirtidae,0.09730425399999999,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,shredder,Coleoptera,Ptilodactylidae,0.168,13.674038461230769,0.5789271690980008
prey,colombia,colombia_11,shredder,Diptera,Limoniidae,0.17503553156817903,13.674038461230769,0.5789271690980008
prey,colombia,colombia_12,gatherer,Diptera,Chironomidae,3.31521596,14.017534762615385,0.6601598507214715
prey,colombia,colombia_12,gatherer,Diptera,Psychodidae,0.0143,14.017534762615385,0.6601598507214715
prey,colombia,colombia_12,gatherer,Diptera,Scatopsidae,0.0933,14.017534762615385,0.6601598507214715
prey,colombia,colombia_12,scraper,Coleoptera,Scirtidae,0.212933869,14.017534762615385,0.6601598507214715
prey,colombia,colombia_12,shredder,Coleoptera,Ptilodactylidae,0.168,14.017534762615385,0.6601598507214715
predator,colombia,colombia_13,engulfer,Diptera,Culicidae,0.6354209422265235,14.000166731384615,0.5806273145219959
predator,colombia,colombia_13,engulfer,NA,NA,0.032,14.000166731384615,0.5806273145219959
prey,colombia,colombia_13,gatherer,Diptera,Anisopodidae,2.01056289,14.000166731384615,0.5806273145219959
prey,colombia,colombia_13,gatherer,Diptera,Chironomidae,0.38528927200000007,14.000166731384615,0.5806273145219959
prey,colombia,colombia_13,scraper,Coleoptera,Scirtidae,0.200123958,14.000166731384615,0.5806273145219959
prey,colombia,colombia_13,shredder,Diptera,Limoniidae,0.1402909883547649,14.000166731384615,0.5806273145219959
prey,colombia,colombia_14,gatherer,Diptera,Anisopodidae,0.486003324,NA,NA
prey,colombia,colombia_14,gatherer,Diptera,Ceratopogonidae,0.0083,NA,NA
prey,colombia,colombia_14,gatherer,Diptera,Chironomidae,4.719507137999997,NA,NA
prey,colombia,colombia_14,gatherer,Diptera,Psychodidae,0.0143,NA,NA
prey,colombia,colombia_14,gatherer,Diptera,Syrphidae,0.989,NA,NA
prey,colombia,colombia_14,scraper,Coleoptera,Scirtidae,0.41188841,NA,NA
prey,colombia,colombia_14,shredder,Diptera,Tipulidae,0.08725181607798656,NA,NA
NA,colombia,colombia_14,NA,Diptera,NA,0.033,NA,NA
prey,colombia,colombia_15,gatherer,Diptera,Chironomidae,6.562164986999997,NA,NA
prey,colombia,colombia_15,gatherer,Diptera,Scatopsidae,0.0933,NA,NA
prey,colombia,colombia_15,gatherer,Diptera,Syrphidae,4.2707999999999995,NA,NA
prey,colombia,colombia_15,scraper,Coleoptera,Scirtidae,0.05449972,NA,NA
prey,colombia,colombia_15,shredder,Coleoptera,Ptilodactylidae,0.168,NA,NA
prey,colombia,colombia_15,shredder,Diptera,Limoniidae,0.03680541610757052,NA,NA
prey,colombia,colombia_16,gatherer,Diptera,Chironomidae,3.0605794309999994,14.210652566307692,0.6739145976353642
prey,colombia,colombia_16,gatherer,Diptera,Psychodidae,0.0286,14.210652566307692,0.6739145976353642
prey,colombia,colombia_16,gatherer,Diptera,Scatopsidae,0.0933,14.210652566307692,0.6739145976353642
prey,colombia,colombia_16,scraper,Coleoptera,Scirtidae,2.2787747050000005,14.210652566307692,0.6739145976353642
prey,colombia,colombia_16,shredder,Diptera,Limoniidae,0.05084546737395582,14.210652566307692,0.6739145976353642
prey,colombia,colombia_17,gatherer,Diptera,Ceratopogonidae,0.0083,14.192000788,0.5768018813868268
prey,colombia,colombia_17,gatherer,Diptera,Chironomidae,0.06565612200000001,14.192000788,0.5768018813868268
prey,colombia,colombia_17,gatherer,Diptera,Psychodidae,0.0572,14.192000788,0.5768018813868268
prey,colombia,colombia_17,scraper,Coleoptera,Scirtidae,0.642916236,14.192000788,0.5768018813868268
prey,colombia,colombia_18,gatherer,Diptera,Chironomidae,1.1663926169999999,13.571010394923077,0.6830546421660058
prey,colombia,colombia_18,gatherer,Diptera,Stratiomyidae,0.0933,13.571010394923077,0.6830546421660058
prey,colombia,colombia_18,scraper,Coleoptera,Scirtidae,0.275230079,13.571010394923077,0.6830546421660058
prey,colombia,colombia_18,shredder,Coleoptera,Ptilodactylidae,0.168,13.571010394923077,0.6830546421660058
predator,colombia,colombia_19,engulfer,Odonata,Coenagrionidae,0.3901,14.137750945846154,0.6552315971243111
predator,colombia,colombia_19,piercer,Diptera,Ceratopogonidae,0.0193,14.137750945846154,0.6552315971243111
prey,colombia,colombia_19,gatherer,Diptera,Chironomidae,3.48209281,14.137750945846154,0.6552315971243111
prey,colombia,colombia_19,gatherer,Diptera,Psychodidae,0.0286,14.137750945846154,0.6552315971243111
prey,colombia,colombia_19,gatherer,Diptera,Syrphidae,8.6481,14.137750945846154,0.6552315971243111
prey,colombia,colombia_19,scraper,Coleoptera,Scirtidae,0.150889281,14.137750945846154,0.6552315971243111
prey,colombia,colombia_19,shredder,Diptera,Limoniidae,0.06761473465870993,14.137750945846154,0.6552315971243111
predator,colombia,colombia_2,piercer,Diptera,Ceratopogonidae,0.0483,13.655960036307693,0.6778866237090427
prey,colombia,colombia_2,gatherer,Diptera,Ceratopogonidae,0.0083,13.655960036307693,0.6778866237090427
prey,colombia,colombia_2,gatherer,Diptera,Chironomidae,0.29135669399999997,13.655960036307693,0.6778866237090427
prey,colombia,colombia_2,gatherer,Diptera,Psychodidae,0.0429,13.655960036307693,0.6778866237090427
prey,colombia,colombia_2,shredder,Diptera,Limoniidae,0.022071275334986217,13.655960036307693,0.6778866237090427
prey,colombia,colombia_20,gatherer,Diptera,Chironomidae,0.22271886999999999,13.990880539384616,0.6543857666651591
prey,colombia,colombia_20,scraper,Coleoptera,Scirtidae,0.164366302,13.990880539384616,0.6543857666651591
predator,colombia,colombia_21,engulfer,Diptera,Culicidae,0.6187144555310938,14.04020165846154,0.7233609296501662
prey,colombia,colombia_21,gatherer,Diptera,Chironomidae,2.838173702000001,14.04020165846154,0.7233609296501662
prey,colombia,colombia_21,gatherer,Diptera,Psychodidae,0.0143,14.04020165846154,0.7233609296501662
prey,colombia,colombia_21,scraper,Coleoptera,Scirtidae,4.021656237,14.04020165846154,0.7233609296501662
prey,colombia,colombia_21,shredder,Diptera,Limoniidae,0.1858138030253196,14.04020165846154,0.7233609296501662
NA,colombia,colombia_21,NA,Diptera,NA,0.425,14.04020165846154,0.7233609296501662
prey,colombia,colombia_22,gatherer,Diptera,Chironomidae,10.202464483999998,14.040662064,0.64281098092829
prey,colombia,colombia_22,gatherer,Diptera,Stratiomyidae,0.0933,14.040662064,0.64281098092829
prey,colombia,colombia_22,scraper,Coleoptera,Scirtidae,1.2757321209999999,14.040662064,0.64281098092829
prey,colombia,colombia_22,shredder,Diptera,Limoniidae,0.18042466729674933,14.040662064,0.64281098092829
predator,colombia,colombia_23,piercer,Diptera,Ceratopogonidae,0.0483,13.956410255538461,0.6272282657909464
prey,colombia,colombia_23,gatherer,Diptera,Chironomidae,2.918018857,13.956410255538461,0.6272282657909464
prey,colombia,colombia_23,gatherer,Diptera,Syrphidae,0.3942,13.956410255538461,0.6272282657909464
prey,colombia,colombia_23,scraper,Coleoptera,Scirtidae,5.642050206,13.956410255538461,0.6272282657909464
prey,colombia,colombia_23,shredder,Diptera,Limoniidae,0.17503553156817903,13.956410255538461,0.6272282657909464
predator,colombia,colombia_24,piercer,Diptera,Ceratopogonidae,0.0483,14.2630208340625,0.6786504817688778
prey,colombia,colombia_24,gatherer,Diptera,Chironomidae,1.5417187209999998,14.2630208340625,0.6786504817688778
prey,colombia,colombia_24,gatherer,Diptera,Psychodidae,0.08579999999999999,14.2630208340625,0.6786504817688778
prey,colombia,colombia_24,scraper,Coleoptera,Scirtidae,0.9762726660000001,14.2630208340625,0.6786504817688778
prey,colombia,colombia_24,shredder,Diptera,Limoniidae,0.277,14.2630208340625,0.6786504817688778
predator,colombia,colombia_25,engulfer,NA,NA,0.032,13.890384615076924,0.6128404492635958
prey,colombia,colombia_25,gatherer,Diptera,Chironomidae,1.017599878,13.890384615076924,0.6128404492635958
prey,colombia,colombia_25,scraper,Coleoptera,Scirtidae,0.8498654059999999,13.890384615076924,0.6128404492635958
prey,colombia,colombia_25,shredder,Diptera,Limoniidae,0.1858138030253196,13.890384615076924,0.6128404492635958
prey,colombia,colombia_26,gatherer,Diptera,Chironomidae,1.3354427329999998,13.880769231230769,0.5238649745157357
prey,colombia,colombia_26,gatherer,Diptera,Syrphidae,2.887,13.880769231230769,0.5238649745157357
prey,colombia,colombia_26,scraper,Coleoptera,Scirtidae,2.222286119,13.880769231230769,0.5238649745157357
prey,colombia,colombia_26,shredder,Diptera,Limoniidae,0.4669464357434726,13.880769231230769,0.5238649745157357
predator,colombia,colombia_27,engulfer,NA,NA,0.032,14.116346153538462,0.6737386572167766
prey,colombia,colombia_27,gatherer,Diptera,Anisopodidae,5.40072649,14.116346153538462,0.6737386572167766
prey,colombia,colombia_27,gatherer,Diptera,Chironomidae,1.1766805459999998,14.116346153538462,0.6737386572167766
prey,colombia,colombia_27,gatherer,Diptera,Psychodidae,0.0572,14.116346153538462,0.6737386572167766
prey,colombia,colombia_27,gatherer,Diptera,Syrphidae,21.640300000000003,14.116346153538462,0.6737386572167766
prey,colombia,colombia_27,scraper,Coleoptera,Scirtidae,1.76346865,14.116346153538462,0.6737386572167766
NA,colombia,colombia_27,NA,Diptera,NA,0.425,14.116346153538462,0.6737386572167766
predator,colombia,colombia_28,engulfer,NA,NA,0.032,14.591666666615385,0.6097621635034143
prey,colombia,colombia_28,gatherer,Diptera,Chironomidae,2.4666993550000003,14.591666666615385,0.6097621635034143
prey,colombia,colombia_28,gatherer,Diptera,Psychodidae,0.2145,14.591666666615385,0.6097621635034143
prey,colombia,colombia_28,scraper,Coleoptera,Scirtidae,0.455360406,14.591666666615385,0.6097621635034143
prey,colombia,colombia_28,shredder,Coleoptera,Ptilodactylidae,0.168,14.591666666615385,0.6097621635034143
predator,colombia,colombia_29,engulfer,Diptera,Culicidae,0.7270843413977826,14.302243590153846,0.6944206892748387
predator,colombia,colombia_29,engulfer,Odonata,Coenagrionidae,2.366,14.302243590153846,0.6944206892748387
prey,colombia,colombia_29,filter.feeder,Diptera,Culicidae,0.7270843413977826,14.302243590153846,0.6944206892748387
prey,colombia,colombia_29,gatherer,Diptera,Chironomidae,6.676074493999996,14.302243590153846,0.6944206892748387
prey,colombia,colombia_29,gatherer,Diptera,Syrphidae,9.82509,14.302243590153846,0.6944206892748387
prey,colombia,colombia_29,scraper,Coleoptera,Scirtidae,8.548035346999997,14.302243590153846,0.6944206892748387
prey,colombia,colombia_29,shredder,Diptera,Limoniidae,0.428956,14.302243590153846,0.6944206892748387
predator,colombia,colombia_3,piercer,Diptera,Ceratopogonidae,0.0483,14.177184264307693,0.6294566025047866
prey,colombia,colombia_3,gatherer,Diptera,Anisopodidae,0.701756175,14.177184264307693,0.6294566025047866
prey,colombia,colombia_3,gatherer,Diptera,Ceratopogonidae,0.0083,14.177184264307693,0.6294566025047866
prey,colombia,colombia_3,gatherer,Diptera,Chironomidae,0.448410268,14.177184264307693,0.6294566025047866
prey,colombia,colombia_3,gatherer,Diptera,Psychodidae,0.0143,14.177184264307693,0.6294566025047866
prey,colombia,colombia_3,scraper,Coleoptera,Scirtidae,2.051896786,14.177184264307693,0.6294566025047866
prey,colombia,colombia_30,gatherer,Diptera,Ceratopogonidae,0.0083,14.166346154461538,0.6212942687482914
prey,colombia,colombia_30,gatherer,Diptera,Chironomidae,0.824647154,14.166346154461538,0.6212942687482914
prey,colombia,colombia_30,gatherer,Diptera,Psychodidae,0.0572,14.166346154461538,0.6212942687482914
prey,colombia,colombia_30,scraper,Coleoptera,Scirtidae,5.847370003999998,14.166346154461538,0.6212942687482914
predator,colombia,colombia_4,engulfer,Odonata,Coenagrionidae,3.1406,13.974558874307693,0.5952640990665709
predator,colombia,colombia_4,piercer,Diptera,Ceratopogonidae,0.0483,13.974558874307693,0.5952640990665709
prey,colombia,colombia_4,gatherer,Diptera,Chironomidae,9.822565682,13.974558874307693,0.5952640990665709
prey,colombia,colombia_4,gatherer,Diptera,Scatopsidae,0.0933,13.974558874307693,0.5952640990665709
prey,colombia,colombia_4,gatherer,Diptera,Syrphidae,3.5955,13.974558874307693,0.5952640990665709
